profile	Cruise	Site	DataOwner	Rawfilename	Instrument	CTDrosettefilename	yyyy-mm-dd hh:mm	Latitude 	Longitude	aa	exp	Pixel size	Particle filename	Plankton filename	Project
hs1396c2	ae2021	hs	joshua stone(stone@sc.edu)	HDR20201210120205	uvp5	61396002	2020-12-10 12:02:05	32.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1396c2.tsv	export_detailed_20240422_11_04_ZOO_hs1396c2.tsv	uvp5_sn209_ae2021_bats376
hs1397c1	ae2021	hs	joshua stone(stone@sc.edu)	HDR20201213120253	uvp5		2020-12-13 12:02:53	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1397c1.tsv	export_detailed_20240422_11_04_ZOO_hs1397c1.tsv	uvp5_sn209_ae2021_bats376
hs1397c2	ae2021	hs	joshua stone(stone@sc.edu)	HDR20201213134111	uvp5		2020-12-13 13:41:11	31.0	-64.0	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1397c2.tsv	export_detailed_20240422_11_04_ZOO_hs1397c2.tsv	uvp5_sn209_ae2021_bats376
hs1399c1	sn209_bats377_ae2101	hs	joshua stone(stone@sc.edu)	HDR20210126090526	uvp5	61399001	2021-01-26 09:05:26	31.97467	-64.37407	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1399c1.tsv	export_detailed_20240422_11_04_ZOO_hs1399c1.tsv	uvp5_sn209_ae2101_bats377
hs1399c2	sn209_bats377_ae2101	hs	joshua stone(stone@sc.edu)	HDR20210126124349	uvp5	61399002	2021-01-26 12:43:49	31.97467	-64.37407	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_hs1399c2.tsv	export_detailed_20240422_11_04_ZOO_hs1399c2.tsv	uvp5_sn209_ae2101_bats377
p0460	sargasso_a	41	fabien lombard(lombard@obs-vlfr.fr)	HDR20140405073459	uvp5	26da.2014.41.460	2014-04-05 07:34:59	29.831	-62.7433333333333	0.012259	1.1431	0.1469	export_detailed_20240422_11_04_PAR_p0460.tsv	export_detailed_20240422_11_04_ZOO_p0460.tsv	uvp5_sn003_sargasso_a
tara_148_00_a	tara2012	tara_148_00_a	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120224114633	uvp5	tara_sbe_9c_120224_01	2012-02-24 11:46:33	31.6961666666667	-64.2471666666667	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_a.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_a.tsv	uvp5_sn003zp_tara2012
tara_148_00_b	tara2012	tara_148_00_b	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120224162039	uvp5	tara_sbe_9c_120224_02	2012-02-24 16:20:39	31.8321666666667	-64.1138333333333	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_b.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_b.tsv	uvp5_sn003zp_tara2012
tara_148_00_c	tara2012	tara_148_00_c	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120224185920	uvp5	tara_sbe_9c_120224_03	2012-02-24 18:59:20	31.8031666666667	-64.1193333333333	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_c.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_c.tsv	uvp5_sn003zp_tara2012
tara_148_00_d	tara2012	tara_148_00_d	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120224194742	uvp5	tara_sbe_9c_120224_04	2012-02-24 19:47:42	31.8273333333333	-64.0905	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_d.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_d.tsv	uvp5_sn003zp_tara2012
tara_148_00_e	tara2012	tara_148_00_e	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120225011934	uvp5	tara_sbe_9c_120225_01	2012-02-25 01:19:34	31.7741666666667	-64.129	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_e.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_e.tsv	uvp5_sn003zp_tara2012
tara_148_00_f	tara2012	tara_148_00_f	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120225112818	uvp5	tara_sbe_9c_120225_02	2012-02-25 11:28:18	31.723	-64.1616666666667	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_f.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_f.tsv	uvp5_sn003zp_tara2012
tara_148_00_g	tara2012	tara_148_00_g	lars stemmann(lars.stemmann@obs-vlfr.fr)	HDR20120225133632	uvp5	tara_sbe_9c_120225_03	2012-02-25 13:36:32	31.8035	-64.0808333333333	0.0041	1.204	0.096	export_detailed_20240422_11_04_PAR_tara_148_00_g.tsv	export_detailed_20240422_11_04_ZOO_tara_148_00_g.tsv	uvp5_sn003zp_tara2012
unk1	sn209_ofpapril2021	gf	joshua stone(stone@sc.edu)	HDR20210414212736	uvp5	ofpapr2021c1	2021-04-14 21:27:36	31.7176	-64.1438	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_unk1.tsv	no data available	uvp5_sn209_ae2106_ofpapril2021
unk2	sn209_ofpapril2021	gf	joshua stone(stone@sc.edu)	HDR20210415083832	uvp5	ofpapr2021c2	2021-04-15 08:38:32	31.67293	-64.16697	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_unk2.tsv	no data available	uvp5_sn209_ae2106_ofpapril2021
unk3	sn209_ofpapril2021	gf	joshua stone(stone@sc.edu)	HDR20210415200521	uvp5	ofpapr2021c3	2021-04-15 20:05:21	31.66867	-64.15233	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_unk3.tsv	no data available	uvp5_sn209_ae2106_ofpapril2021
unk4	sn209_ofpapril2021	gf	joshua stone(stone@sc.edu)	HDR20210416082537	uvp5	ofpapr2021c4	2021-04-16 08:25:37	31.66512	-64.16733	0.0043	1.088	0.092	export_detailed_20240422_11_04_PAR_unk4.tsv	no data available	uvp5_sn209_ae2106_ofpapril2021
